Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
26790	-14754.9	-14776.6	21.715	0.121404	0.101501	0.0959241	0.0809534	0.0947299	0.0670958	0.119114	0.0854936	0.0860487	0.138523	0.0753851	0.0743055	0.0980829	0.0928961	0.0988755	0.136185	0.126172	0.116494	0.118556	0.0770076	0.0841167	0.0855425	0.159292	0.0320985	0.0559251	0.0303305	0.0381985	0.0156259	0.0353307	0.00688826	0.0353551	0.0463034	0.0296826	0.0147719	0.0393565	0.0394625	0.0163078	0.0385679	0.074635	0.0258477	0.0125821	0.0127987	0.0415616	0.215712	0.25521	0.0607686	0.028671	0.427654	0.0119835	0.240088	0.223082	0.170093	0.366738	2.975328
26800	-14759.5	-14781.5	22.0212	0.143478	0.121506	0.114688	0.103814	0.0822594	0.0767511	0.119114	0.076597	0.0985289	0.151818	0.0686342	0.0879519	0.0853428	0.0794652	0.109913	0.118125	0.115203	0.114662	0.0862302	0.0669166	0.0654617	0.0788837	0.168283	0.0211396	0.0330794	0.0378854	0.0410991	0.0213087	0.0372022	0.00943736	0.0191517	0.0505054	0.0294367	0.0180853	0.0304795	0.0531044	0.0126738	0.0287684	0.0670315	0.0409071	0.0155832	0.0155255	0.0286849	0.215874	0.255402	0.0631349	0.0256208	0.427976	0.0119925	0.240088	0.223082	0.170093	0.366738	2.944715
26810	-14760.1	-14781.2	21.1172	0.10629	0.0887002	0.0812978	0.101824	0.0889709	0.0882393	0.116863	0.0836137	0.0963266	0.173779	0.0829602	0.0743067	0.102773	0.102788	0.117749	0.11538	0.154017	0.0898656	0.11786	0.0786551	0.0944076	0.085191	0.164821	0.0244704	0.0252904	0.0270123	0.0481112	0.0301205	0.0456991	0.0114031	0.0253664	0.0311286	0.0294357	0.014859	0.0278501	0.0342386	0.0187625	0.0213164	0.116212	0.03699	0.0131992	0.0229376	0.0240353	0.223127	0.263983	0.0543904	0.0315707	0.414533	0.0123954	0.240088	0.223082	0.170093	0.366738	3.035117
26820	-14753.3	-14776.4	23.0968	0.138936	0.0901449	0.0918115	0.0929284	0.0930551	0.0732425	0.112356	0.0539357	0.0704801	0.166984	0.0706789	0.0642233	0.0974857	0.0924388	0.0855126	0.115793	0.106602	0.101128	0.088201	0.0891895	0.0851367	0.0711381	0.165928	0.020285	0.0215648	0.0501312	0.0354914	0.0301225	0.0320195	0.0120241	0.0229741	0.0432736	0.035948	0.023376	0.0238103	0.0443038	0.0169571	0.0239824	0.0844941	0.033956	0.0166181	0.0111236	0.0373703	0.224973	0.266167	0.0548405	0.0255368	0.417964	0.0105182	0.246393	0.20268	0.174559	0.376368	2.837155
26830	-14754.7	-14778	23.3475	0.134	0.108832	0.0945026	0.095981	0.0865048	0.0615466	0.112356	0.0685214	0.0742264	0.141918	0.0740693	0.0530348	0.0913962	0.0922165	0.0885053	0.104111	0.13429	0.0971962	0.120591	0.0804692	0.0804294	0.0786399	0.146984	0.0240812	0.0174213	0.0353346	0.0343855	0.0283757	0.0448056	0.0153095	0.0132739	0.0345613	0.0453697	0.00854979	0.0265648	0.0416313	0.0114163	0.033272	0.0873219	0.0225847	0.0179265	0.0189117	0.0306673	0.22649	0.267962	0.0503046	0.0238723	0.420782	0.0105892	0.253162	0.208249	0.170225	0.368365	2.812087
26840	-14762.1	-14784.8	22.7088	0.11333	0.103923	0.0896101	0.0918639	0.102029	0.073314	0.112356	0.0722432	0.0728781	0.166887	0.0690359	0.0768125	0.0877822	0.0963185	0.0993913	0.0951454	0.126878	0.111748	0.134218	0.0490878	0.104788	0.095293	0.135274	0.0278348	0.0386703	0.0310036	0.033771	0.0275897	0.0399093	0.00848807	0.0141433	0.0437017	0.0352533	0.0128521	0.0131484	0.0404355	0.0235015	0.0354723	0.0881817	0.0168173	0.0137537	0.00775727	0.0434649	0.223213	0.264085	0.044563	0.0239716	0.434384	0.00978383	0.253162	0.208249	0.170225	0.368365	2.875954
26850	-14760.6	-14781.9	21.3224	0.110875	0.0990796	0.111937	0.0885543	0.102029	0.0916527	0.122818	0.0888612	0.0683	0.157908	0.0690359	0.0661825	0.0940841	0.0877824	0.0889463	0.145579	0.126154	0.102676	0.126003	0.0628277	0.106658	0.10018	0.178071	0.0241193	0.0314052	0.0518855	0.0358067	0.0192329	0.0400113	0.0223587	0.0299924	0.0549734	0.0391546	0.017246	0.0190375	0.0359956	0.00998469	0.0281238	0.0718277	0.031672	0.0145173	0.0115424	0.029513	0.236283	0.27731	0.0549345	0.0230794	0.399646	0.00874683	0.249974	0.209137	0.170951	0.369937	3.014595
26860	-14758.3	-14781.4	23.1149	0.111166	0.0960796	0.0977146	0.0871551	0.0995973	0.0722098	0.135322	0.0677221	0.0814914	0.176347	0.0708623	0.068692	0.0969421	0.0756272	0.0994411	0.109098	0.114792	0.107517	0.118265	0.0600676	0.0743489	0.0720765	0.148552	0.0160306	0.0280282	0.0273494	0.0664716	0.023606	0.0381571	0.0210031	0.0204752	0.0313536	0.0500171	0.0213069	0.0374131	0.0383463	0.00966643	0.0214529	0.0642708	0.0285625	0.00829221	0.00783111	0.0346215	0.235001	0.275806	0.0546366	0.0240861	0.397478	0.0129918	0.249974	0.209137	0.170951	0.369937	2.835341
26870	-14756.6	-14779.4	22.8061	0.146572	0.0960796	0.075204	0.0827068	0.0995973	0.0719981	0.132937	0.0676748	0.090105	0.162753	0.0689569	0.0649195	0.0791208	0.0918274	0.100339	0.139026	0.112029	0.0887604	0.111532	0.0473127	0.0961289	0.0723185	0.153023	0.0381445	0.0386098	0.0347755	0.0546389	0.0229555	0.0437451	0.00405866	0.0223159	0.0428915	0.0384633	0.0160821	0.0233421	0.0381025	0.0135346	0.0160305	0.0783846	0.0235458	0.0173501	0.0134511	0.0348772	0.219339	0.272826	0.0533157	0.022962	0.418879	0.0126777	0.249524	0.208761	0.172443	0.369271	2.866221
26880	-14754.1	-14776	21.8747	0.153444	0.107374	0.0941195	0.0941163	0.096306	0.0719981	0.110804	0.106479	0.081106	0.162915	0.068481	0.0564126	0.100662	0.0864774	0.106847	0.112682	0.122792	0.117249	0.110728	0.0599599	0.0864119	0.0896048	0.153023	0.0185415	0.0336699	0.039156	0.0411411	0.0239187	0.0364581	0.00464553	0.021305	0.04427	0.0341369	0.012231	0.0292028	0.0464655	0.0177438	0.0226603	0.0811532	0.0424398	0.0145313	0.0144798	0.0312174	0.217946	0.271094	0.0529771	0.0322964	0.416218	0.00946813	0.248065	0.207541	0.171435	0.372959	2.95936
26890	-14754.3	-14776.6	22.2782	0.109584	0.0999204	0.0901246	0.0944568	0.0984383	0.0674491	0.110696	0.0660516	0.0747193	0.159931	0.0935538	0.0705891	0.0943857	0.0962866	0.099096	0.132003	0.130846	0.102809	0.111026	0.0704048	0.101678	0.0825189	0.137931	0.029312	0.0428449	0.0297768	0.046918	0.020681	0.0268573	0.00615956	0.0254428	0.0257771	0.0324319	0.0188799	0.0427725	0.047674	0.0119119	0.0327933	0.0849278	0.0385633	0.0111688	0.0141035	0.0355197	0.212861	0.264768	0.0517409	0.0291235	0.434598	0.00690921	0.248065	0.207541	0.171435	0.372959	2.919014
26900	-14761.9	-14784.5	22.6001	0.121861	0.097998	0.102663	0.0835658	0.0842128	0.073377	0.112395	0.0642009	0.0720546	0.170105	0.069994	0.0766828	0.0719149	0.0852835	0.0985172	0.137353	0.135707	0.095979	0.120061	0.0834592	0.0618699	0.078459	0.139914	0.0208442	0.0276714	0.0312247	0.0590009	0.0153633	0.0531711	0.00904628	0.0357311	0.0395061	0.043361	0.00576751	0.0290824	0.0472966	0.00843139	0.0254636	0.0975412	0.040292	0.00800883	0.0156107	0.0367855	0.241696	0.25793	0.0504048	0.0291392	0.413456	0.00737439	0.248193	0.207647	0.171008	0.373151	2.886827
26910	-14754.6	-14778	23.3663	0.125288	0.097998	0.0974202	0.0872861	0.093022	0.0564274	0.0927938	0.0829907	0.0824487	0.170105	0.0556548	0.0687446	0.0950117	0.0943738	0.0952017	0.133723	0.12375	0.115838	0.112558	0.0810823	0.0789116	0.0790064	0.159765	0.0196442	0.035097	0.024502	0.0331544	0.0190464	0.0397934	0.0145478	0.0239888	0.0315156	0.0359881	0.0070645	0.0230728	0.0395138	0.0174005	0.0201017	0.0778833	0.0265584	0.00941698	0.0103981	0.0221117	0.242729	0.246174	0.0485344	0.0280579	0.430628	0.00387711	0.248193	0.207647	0.171008	0.373151	2.8102
26920	-14760	-14782.2	22.1782	0.108864	0.100583	0.0929202	0.074567	0.08645	0.0670586	0.107801	0.0624176	0.0785739	0.170105	0.0725591	0.0706211	0.102445	0.126303	0.104223	0.101744	0.148149	0.101865	0.12607	0.0669264	0.0869052	0.0722838	0.16211	0.027346	0.04448	0.0251146	0.0502028	0.0309581	0.0379128	0.00688926	0.0209693	0.0422003	0.0564723	0.00749601	0.0315916	0.0430796	0.0286927	0.0298481	0.0797186	0.0247476	0.0164884	0.0101439	0.023113	0.226411	0.250079	0.0493043	0.028503	0.437459	0.00824462	0.248193	0.207647	0.171008	0.373151	2.92901
26930	-14752.6	-14774.7	22.116	0.1125	0.100583	0.0956647	0.114179	0.11014	0.0694448	0.11633	0.0629242	0.0809963	0.151288	0.069986	0.0843809	0.0776647	0.0898274	0.0932982	0.104956	0.139647	0.119157	0.103324	0.071464	0.075905	0.0978714	0.145115	0.0214687	0.0310902	0.0369953	0.0488627	0.02315	0.0451957	0.0100521	0.0189536	0.0388793	0.0510523	0.0155383	0.0218526	0.0468907	0.0168223	0.0234493	0.0911352	0.0396198	0.0127601	0.0222735	0.0325404	0.239727	0.264787	0.0522041	0.033084	0.401468	0.00872953	0.233464	0.216568	0.162532	0.387437	2.935229
26940	-14758.7	-14780.9	22.2387	0.123342	0.0902067	0.116039	0.0793623	0.116112	0.0638486	0.092402	0.0902066	0.082402	0.159455	0.0781544	0.0756305	0.0777802	0.102073	0.0884381	0.121879	0.108753	0.0971546	0.119285	0.071464	0.0963554	0.0749563	0.167939	0.0167688	0.042736	0.0312808	0.0433076	0.0141816	0.0486944	0.00927182	0.0192742	0.0442584	0.0350219	0.0185557	0.0236355	0.0601261	0.0205179	0.0261051	0.0681831	0.023546	0.0158753	0.0145808	0.0538071	0.239727	0.264787	0.0522041	0.033084	0.401468	0.00872953	0.229448	0.212843	0.176936	0.380773	2.922966
26950	-14751.1	-14774.4	23.2498	0.120242	0.108537	0.0984386	0.0901325	0.0825933	0.066293	0.113708	0.0701886	0.0836336	0.179264	0.0709045	0.0768275	0.110427	0.0761872	0.107477	0.125177	0.101744	0.10142	0.0961369	0.0630187	0.0895668	0.0754566	0.145118	0.0222673	0.0303618	0.0365972	0.0335585	0.0192627	0.0256064	0.00818323	0.0244087	0.0438838	0.0357683	0.0121422	0.0248911	0.0380917	0.0279577	0.0167646	0.0807506	0.0193802	0.0270001	0.0103191	0.032166	0.235537	0.260159	0.0512917	0.0292534	0.415181	0.00857695	0.229448	0.212843	0.176936	0.380773	2.821853
26960	-14756.8	-14779.3	22.5138	0.12565	0.0956428	0.12044	0.0773121	0.0911447	0.071754	0.106304	0.0723262	0.0872194	0.173959	0.077506	0.0504143	0.0718538	0.0958682	0.0874371	0.108337	0.151389	0.11607	0.101545	0.0748607	0.0894419	0.0798997	0.154527	0.0311026	0.0288034	0.0365378	0.0439265	0.0224637	0.030988	0.0071181	0.0302455	0.0365807	0.0404837	0.0159738	0.0302545	0.0315376	0.0234397	0.0256763	0.0756783	0.0302813	0.0197671	0.0112017	0.0424877	0.234465	0.258974	0.0510581	0.0336743	0.413291	0.00853789	0.23386	0.216935	0.161112	0.388093	2.895449
26970	-14761.8	-14784.8	22.9929	0.121926	0.108001	0.0797023	0.0821364	0.10273	0.0696253	0.122761	0.0595978	0.101005	0.189845	0.0744418	0.0600998	0.0718538	0.0979969	0.0982017	0.10569	0.119867	0.104237	0.0871299	0.0728834	0.0750347	0.0884086	0.16135	0.0182997	0.0331721	0.0502805	0.0405849	0.0227213	0.054523	0.0103272	0.0152065	0.0532848	0.027473	0.0156802	0.0183534	0.0460072	0.0135731	0.0234358	0.0697398	0.0201117	0.0142192	0.00630469	0.0397169	0.232323	0.256609	0.0584494	0.0333667	0.409515	0.00973766	0.23386	0.216935	0.161112	0.388093	2.847539
26980	-14748	-14769.9	21.9391	0.119089	0.0997575	0.0989262	0.103236	0.111955	0.0713853	0.102233	0.0717585	0.0764892	0.174133	0.0688971	0.0671673	0.0804896	0.082393	0.112759	0.132154	0.11625	0.118542	0.112536	0.068375	0.10137	0.0900192	0.153553	0.0195126	0.0423018	0.0578167	0.0416421	0.0192304	0.0360364	0.0102277	0.0249	0.0406587	0.0336039	0.0142778	0.0151659	0.0495963	0.0141921	0.0283415	0.0779427	0.0333967	0.0188727	0.0108361	0.0309016	0.225882	0.290124	0.0553229	0.0233836	0.398162	0.00712624	0.23386	0.216935	0.161112	0.388093	2.952921
26990	-14752.2	-14773.6	21.4294	0.122665	0.094522	0.0968001	0.0983086	0.0888154	0.0780309	0.125603	0.0742122	0.0828123	0.14854	0.0791381	0.0703829	0.0948135	0.105178	0.119103	0.132577	0.119128	0.0960146	0.148601	0.0802422	0.120137	0.0863655	0.14127	0.0218778	0.0379434	0.0332407	0.0299987	0.0183862	0.0402865	0.00740565	0.0273607	0.0535303	0.0442369	0.0185465	0.0288904	0.0326369	0.0178878	0.0208405	0.0764751	0.0290052	0.0191478	0.0151371	0.0278035	0.225048	0.289053	0.0531666	0.0232973	0.396692	0.012744	0.23131	0.225472	0.159356	0.383862	3.003896
27000	-14756.4	-14777.3	20.9776	0.157457	0.0973957	0.110212	0.105813	0.117686	0.0859702	0.121785	0.0731266	0.0814179	0.195159	0.0915116	0.0840498	0.0857302	0.0841124	0.105298	0.111172	0.123565	0.126682	0.110658	0.0754529	0.0809886	0.0862202	0.14127	0.0105288	0.0294982	0.0290335	0.03504	0.0168067	0.044879	0.0190113	0.0208601	0.0441746	0.0396086	0.0249095	0.0272299	0.0472801	0.0201402	0.025723	0.0727386	0.0298521	0.0111243	0.0109625	0.0369364	0.233193	0.298429	0.0512495	0.0224572	0.382387	0.0122845	0.230881	0.229458	0.15651	0.383151	3.049069
27010	-14757.3	-14777.8	20.4544	0.115113	0.111928	0.107274	0.084119	0.11596	0.0809621	0.117852	0.0636505	0.084147	0.172938	0.0751419	0.0855525	0.0911262	0.101946	0.105298	0.126387	0.105155	0.117751	0.135871	0.0881623	0.0903106	0.0844005	0.191378	0.0323875	0.0326164	0.0386023	0.0354552	0.0306962	0.034938	0.0201645	0.0218942	0.0568854	0.04692	0.0139363	0.0224902	0.0584677	0.0186653	0.0188254	0.0706843	0.0226559	0.0190615	0.0146655	0.0389605	0.236846	0.295731	0.0491109	0.0185704	0.388378	0.0113643	0.230881	0.229458	0.15651	0.383151	3.101398
27020	-14766.3	-14788	21.7832	0.119489	0.0987067	0.0882576	0.0929959	0.101615	0.0523198	0.116765	0.075224	0.084147	0.158468	0.0751419	0.0801024	0.0929803	0.0791383	0.08396	0.149471	0.108825	0.112636	0.107669	0.0885445	0.088054	0.0924741	0.177486	0.0352735	0.0294549	0.0336026	0.0374389	0.0161393	0.0190548	0.0158503	0.0218942	0.0528816	0.0415613	0.0197868	0.0286152	0.0442507	0.0200313	0.0388828	0.0999188	0.0170756	0.0216055	0.011105	0.0396203	0.218477	0.261201	0.065647	0.0326788	0.413367	0.00862884	0.23132	0.229894	0.156807	0.381979	2.968514
27030	-14749.4	-14771.7	22.2357	0.136197	0.0935738	0.108812	0.07266	0.0881973	0.0574015	0.111145	0.075224	0.084147	0.187728	0.0575948	0.0808119	0.0935161	0.103066	0.10211	0.128732	0.103325	0.0973149	0.101368	0.085037	0.082015	0.090517	0.160371	0.0221486	0.0350382	0.0402814	0.0401515	0.0201613	0.0378231	0.0167847	0.0206717	0.03416	0.0450917	0.0124669	0.0269604	0.0462532	0.0101524	0.0235057	0.0936838	0.0309291	0.0167955	0.0153666	0.0339692	0.209772	0.285396	0.0594338	0.0313768	0.402353	0.0116679	0.23205	0.230619	0.154147	0.383184	2.923259
27040	-14755.9	-14777.7	21.8043	0.142028	0.113993	0.0909894	0.102502	0.0881973	0.0781231	0.103577	0.0758441	0.0873067	0.181042	0.0848707	0.0736949	0.0931802	0.0915829	0.10211	0.129147	0.103789	0.0866339	0.111016	0.0729305	0.0851386	0.0947374	0.160371	0.00838074	0.0322656	0.0405341	0.0366348	0.021285	0.0486178	0.01294	0.0180579	0.0323325	0.0497372	0.0215952	0.0206752	0.0484271	0.0136754	0.020018	0.088881	0.0336607	0.0151911	0.016241	0.0344429	0.217487	0.280635	0.0617521	0.0308533	0.397145	0.0121285	0.235963	0.217644	0.156746	0.389646	2.9664
27050	-14760.1	-14782.9	22.8343	0.112867	0.10313	0.0990449	0.108722	0.102033	0.0770548	0.0875837	0.0690578	0.0863009	0.150096	0.0595608	0.0762033	0.0822582	0.117578	0.106099	0.11707	0.133072	0.0913111	0.107784	0.073767	0.0895915	0.0990512	0.136979	0.0125041	0.0391545	0.0469606	0.0456235	0.0250453	0.0333543	0.0144263	0.0120539	0.0325414	0.0401694	0.01435	0.0239511	0.0485185	0.016208	0.0181748	0.0730747	0.0260869	0.0113424	0.0182531	0.0253965	0.221027	0.283262	0.0514657	0.0311421	0.400862	0.012242	0.231885	0.213882	0.170371	0.383862	2.863404
27060	-14760.2	-14782.5	22.343	0.108103	0.103764	0.112223	0.125208	0.101543	0.0744092	0.102443	0.0721815	0.0775813	0.169275	0.081191	0.070236	0.0974805	0.0899297	0.125075	0.119108	0.0936615	0.0801298	0.127926	0.0702713	0.0836994	0.0780528	0.14989	0.0239946	0.0428955	0.0349511	0.0456129	0.0272358	0.0338257	0.0126101	0.0104685	0.0369191	0.0506784	0.0222928	0.0138057	0.0432024	0.0245656	0.0229662	0.0718585	0.0236	0.0195464	0.0120755	0.0260481	0.221027	0.283262	0.0514657	0.0311421	0.400862	0.012242	0.229552	0.214532	0.170888	0.385028	2.912535
27070	-14754.1	-14776.9	22.8382	0.102848	0.091182	0.0983707	0.0998342	0.0946011	0.0776889	0.127944	0.0508289	0.0803973	0.186161	0.0819384	0.0716558	0.079561	0.094515	0.102511	0.125731	0.122016	0.0950024	0.132291	0.0700116	0.0773551	0.0736947	0.153947	0.0215383	0.0264837	0.0392719	0.048092	0.0211474	0.0300369	0.0192569	0.0217975	0.0375389	0.0368372	0.0109776	0.0232907	0.0407879	0.0149351	0.0224184	0.0842875	0.0190372	0.0107067	0.00994291	0.0345391	0.226787	0.282961	0.0514111	0.031109	0.400436	0.00729617	0.227347	0.222075	0.169248	0.38133	2.86301
27080	-14761.5	-14783.5	22.0028	0.140119	0.12278	0.10115	0.094274	0.10123	0.0702906	0.11583	0.0894971	0.0904588	0.161172	0.0596121	0.0907139	0.071286	0.094515	0.100423	0.111783	0.109701	0.0941783	0.129616	0.0838228	0.102154	0.0889402	0.15913	0.0143506	0.0318873	0.034136	0.0313746	0.0297679	0.0400572	0.0190373	0.0199586	0.0492751	0.0270942	0.0203815	0.020186	0.0413209	0.0241785	0.0213275	0.0615864	0.0258948	0.0174322	0.0058037	0.0288219	0.225275	0.281075	0.0510684	0.0309016	0.397767	0.0139127	0.226417	0.221166	0.16392	0.388496	2.946549
27090	-14769.3	-14792.4	23.0913	0.114978	0.115582	0.0859713	0.09703	0.102416	0.0511721	0.131264	0.0626032	0.0927443	0.160405	0.0826046	0.0646499	0.081591	0.110385	0.0849898	0.111783	0.1285	0.108545	0.108183	0.0835663	0.0759112	0.101301	0.135114	0.014737	0.0230719	0.034564	0.0387976	0.0147885	0.0331564	0.0194573	0.029312	0.0297001	0.0447311	0.0153524	0.0176256	0.0588643	0.0184033	0.0181382	0.0717066	0.0285172	0.00998983	0.00278068	0.0227212	0.225637	0.281526	0.0511504	0.0309513	0.398406	0.0123288	0.225448	0.220219	0.154721	0.399612	2.837706
27100	-14755.1	-14777.3	22.2662	0.129697	0.0953355	0.0961401	0.0949391	0.11825	0.0720416	0.121092	0.0644973	0.0894747	0.170885	0.0801333	0.0718981	0.0952057	0.107991	0.0936496	0.10995	0.118579	0.108545	0.108518	0.0907311	0.0939028	0.0716213	0.148944	0.021632	0.0221126	0.0317775	0.0496797	0.02346	0.0360169	0.0086207	0.0163162	0.0352166	0.0447466	0.00718183	0.0235135	0.0416076	0.0116623	0.0234502	0.0751184	0.0328102	0.0121217	0.0107301	0.0404171	0.225227	0.281014	0.0510574	0.0311682	0.397682	0.0138514	0.225448	0.220219	0.154721	0.399612	2.920213
27110	-14762.2	-14785.5	23.2583	0.11132	0.101331	0.114045	0.097216	0.107743	0.0627575	0.10891	0.0593443	0.0937123	0.170885	0.0758536	0.0674875	0.069221	0.0913379	0.0922158	0.128628	0.10027	0.0983499	0.108518	0.0604056	0.091202	0.0895745	0.133601	0.0259923	0.034227	0.0434914	0.0480368	0.0181502	0.0342276	0.018152	0.00621473	0.0402543	0.0418473	0.00556855	0.0202929	0.0487887	0.0100839	0.0225338	0.070828	0.033918	0.0131676	0.0135282	0.0377709	0.22669	0.28284	0.0513891	0.0313707	0.400265	0.007446	0.252675	0.207994	0.152045	0.387286	2.821002
27120	-14752.7	-14774.8	22.0814	0.11832	0.0951097	0.105699	0.104719	0.0967393	0.0688198	0.116876	0.082452	0.0722045	0.182857	0.0707993	0.0627388	0.0982735	0.100827	0.119374	0.128628	0.118763	0.0912954	0.110876	0.0957434	0.0829402	0.070772	0.135317	0.0288186	0.0326238	0.0323765	0.0424772	0.0305707	0.0420445	0.0193855	0.0149826	0.0287842	0.0462494	0.0114644	0.0269068	0.0390128	0.0154463	0.0164592	0.0753542	0.0282962	0.0198523	0.0109214	0.0465208	0.228007	0.284484	0.0459944	0.0281781	0.402591	0.0107452	0.252675	0.207994	0.152045	0.387286	2.93869
27130	-14753	-14775.3	22.2753	0.11832	0.0826536	0.093484	0.0959302	0.0908758	0.0767716	0.102174	0.0619126	0.0913523	0.181627	0.0702359	0.0609337	0.09025	0.0944321	0.12439	0.13657	0.11915	0.114776	0.122976	0.0696193	0.0836702	0.0704098	0.146257	0.0169652	0.0411245	0.0380283	0.0397327	0.0272735	0.0385179	0.0213523	0.0201425	0.0379975	0.0544123	0.00466567	0.0223768	0.0466373	0.0227898	0.0310946	0.0698907	0.022459	0.0209281	0.0185802	0.0255652	0.219987	0.274476	0.0633931	0.0271869	0.404589	0.0103672	0.247822	0.220603	0.151725	0.379849	2.919304
27140	-14749.4	-14771	21.5624	0.13388	0.10666	0.10889	0.0975705	0.0890484	0.0862872	0.122328	0.0713356	0.06632	0.186182	0.0621088	0.0647993	0.0926853	0.0944321	0.12439	0.12612	0.129623	0.103206	0.123435	0.0775809	0.0824833	0.0919021	0.146372	0.023943	0.0370555	0.0286708	0.0371543	0.0223469	0.0337374	0.0165567	0.0213748	0.0402299	0.0384216	0.0198969	0.0181037	0.0508161	0.0168415	0.0226948	0.080329	0.0394588	0.0222645	0.0112378	0.0218186	0.220689	0.275353	0.0635955	0.0240814	0.405881	0.0104003	0.229192	0.226068	0.155483	0.389257	2.990593
27150	-14754.7	-14776.8	22.0449	0.129244	0.0928195	0.10161	0.108683	0.101319	0.068869	0.0899374	0.0852729	0.071883	0.186182	0.071048	0.0683209	0.0911824	0.0813018	0.103848	0.136294	0.121701	0.0925825	0.115464	0.0786507	0.0807248	0.0705828	0.146372	0.0288367	0.0463024	0.0342527	0.0486591	0.0180314	0.0302055	0.0219095	0.0282268	0.0456678	0.0472476	0.0230916	0.0240524	0.0388066	0.0196349	0.0205333	0.0681775	0.0251883	0.0270531	0.0133904	0.0391842	0.227007	0.279119	0.0469464	0.0249513	0.411433	0.0105426	0.233635	0.23045	0.158497	0.377418	2.942345
27160	-14749.3	-14770.7	21.3988	0.138929	0.0946815	0.0986808	0.0897684	0.104568	0.0801091	0.105824	0.0853544	0.0843347	0.16139	0.0829341	0.0706847	0.0941764	0.0984625	0.104303	0.112853	0.121251	0.113665	0.128832	0.095827	0.0869099	0.0708313	0.165007	0.0215654	0.0278717	0.034346	0.0441921	0.0210059	0.0312844	0.015408	0.0283939	0.0371987	0.0457033	0.0156641	0.0243957	0.0468653	0.0151807	0.0290269	0.0654805	0.0211851	0.0228958	0.0149399	0.0549767	0.224032	0.275461	0.0605223	0.0244319	0.40604	0.00951367	0.233376	0.230194	0.15943	0.377	3.006955
27170	-14746.1	-14767.8	21.7448	0.128589	0.11511	0.0952976	0.0955786	0.0927016	0.0642547	0.113626	0.06709	0.0930499	0.167952	0.0675849	0.0812539	0.0949239	0.0974675	0.104303	0.134629	0.119296	0.123422	0.128832	0.073348	0.0869099	0.0722819	0.139754	0.0250029	0.0305905	0.038781	0.0481246	0.0249342	0.0325992	0.0153151	0.0189802	0.034928	0.0399155	0.0223337	0.0289838	0.0335497	0.0268934	0.0216939	0.0835383	0.0265016	0.0238786	0.008892	0.0296614	0.221423	0.272253	0.0598175	0.0336182	0.401311	0.0115774	0.239632	0.228316	0.158129	0.373923	2.972353
27180	-14749.5	-14771.1	21.607	0.122962	0.103774	0.0976263	0.0957044	0.111817	0.0803207	0.113626	0.0826909	0.0948867	0.168021	0.0743779	0.0638737	0.0936707	0.0920055	0.13324	0.133527	0.134615	0.105305	0.109531	0.0872276	0.0928306	0.0793896	0.15272	0.0246653	0.0249288	0.0312933	0.045662	0.0209812	0.0258125	0.0158219	0.0325811	0.0346562	0.037584	0.0133082	0.0190081	0.0412564	0.015404	0.0259471	0.0754055	0.0191613	0.0138892	0.0183499	0.0266703	0.231041	0.269017	0.0591066	0.0334096	0.396542	0.0108834	0.237151	0.225951	0.156491	0.380407	2.986129
27190	-14756.6	-14777.8	21.2245	0.122962	0.102579	0.133573	0.0911741	0.10073	0.0688315	0.109375	0.0612087	0.0837542	0.165694	0.0795301	0.077236	0.0833313	0.104758	0.108242	0.0994345	0.125607	0.128435	0.11278	0.080239	0.0798065	0.0804162	0.178313	0.0212378	0.0312873	0.0374362	0.0403336	0.0276975	0.050595	0.0145853	0.0240639	0.0399252	0.0512629	0.0212063	0.0291634	0.0407988	0.0190462	0.0226693	0.089423	0.0208847	0.022873	0.0194675	0.022421	0.229942	0.267738	0.0588256	0.0341415	0.394657	0.0146959	0.237151	0.225951	0.156491	0.380407	3.024387
